bread @ global warming potential (GWP100) @ -26.19,corn @ global warming potential (GWP100) @ 7.18,corn @ global warming potential (GWP100) @ 6.7,bread @ global warming potential (GWP100) @ -4.93,corn @ global warming potential (GWP100) @ 9.66,corn @ global warming potential (GWP100) @ 9.18
-24.11368018006145,1.9916657113118568,1.83108080285048,-4.969566663252184,15.075015443422847,14.061621894884825
-11.54931541971884,3.1957235493883043,16.05859029124357,-10.132799876520917,10.87917090181062,17.27450333223193
-7.186180891094223,10.057007342427251,2.027789408466707,-4.685857792717866,9.165900349543922,19.108231736040576
-32.83893370916804,11.046060313932102,5.91018957859322,-3.689200687971456,10.359445698764796,21.977159375546087
-31.212304741328275,3.4611411837646395,6.338498588602464,0.834459829737559,16.553392007990468,10.767312594814168
-14.931591044976408,13.81297217590449,6.70053039591089,-14.305953268307569,14.124502004901242,15.989458336290948
-10.87056661457564,11.727337721727638,15.469657098495173,-11.11868452845071,32.74998750812049,10.554353527498055
-14.130209413302875,2.3709333197287634,11.102634069081804,-17.302457344005006,5.523285215241016,7.452757956435962
-39.21272196161655,6.362536141228059,20.74457341970454,-8.276281076527493,6.7735156906748735,3.8458041278177006
-8.328091347101498,5.8927485352358175,5.365984898693927,0.0790420192632304,19.97288060563368,14.51048441219444
-25.114653351512423,8.945096915591137,6.666541621345674,0.228734005712472,11.668636503042038,17.701010699289355
-21.542914344095152,8.357846679823222,5.2191890716454425,-2.17310011117012,17.672919323164095,6.843799538000503
-11.240423159075569,10.60287460042709,8.247889808003428,-6.746107704586896,26.61177363170964,4.607181287410845
-61.57153832837675,20.98132379197465,0.8885393787696767,-9.832626568175195,7.615742605586862,27.382310890438802
-26.01522751817976,28.09130572674541,9.674143682540048,-15.68168586532718,18.791686818869408,21.193854882236586
-64.38014466094509,3.7185768224840414,12.820873455272032,-3.5836221918945155,9.041031975143804,12.485617175640954
-10.752494881355044,7.87637612810504,6.035887974180963,-6.766719285099098,11.587239167279591,10.530814742634682
-28.56525920763647,2.3879084221633,10.45488934245785,-9.002190599640414,8.024608172114512,17.97897884633032
-46.77157919251708,9.42524011660688,16.43878425206723,-3.621616789339777,28.648849319794067,12.078415854717342
-27.81602288818092,6.35469701533225,0.8692243774088506,-3.8317117785764863,13.77279707664995,10.881243257243145
-16.767241961241602,11.607505110520018,9.080649839615637,-0.588567184097931,8.780078912994133,12.436243979379174
-40.69856213413159,5.546964517683056,9.263651548868976,-1.2301054827731692,9.381556405734491,5.60796166187305
-26.210304848413173,0.6962419098598995,17.86344787939332,-0.6162290471955334,9.18453693157579,9.83287816519593
-18.186807659253105,4.904069787448639,9.799710116523896,1.435542099901937,12.54326087580736,3.4612707342962796
-31.5410104501495,11.860480370620492,17.478669967920478,-7.69626061739015,9.44970628492754,8.561973257668352
-51.68019478342156,5.663482469824717,2.898832993752676,-2.0170781345350446,20.081776414674167,5.88352746050389
-31.5564475736936,7.117227263931183,3.159961559103945,-20.455402507277235,4.25354718232222,37.498694343669825
-28.808050802816968,-4.370926371387785,8.127986011315757,-7.531506550891811,11.14921534591694,6.485230256175395
-31.07199997047291,7.783561343734262,11.780098435896498,0.6325890654256106,14.785366463723342,9.249511528124629
-12.778365681657718,11.101024587201907,7.7509596696262735,-5.112823192510532,24.51922413995737,5.816467686602515
-67.30203111664596,18.766452899256343,11.43478752221748,-2.056539039868009,12.037570045496102,6.390203809089774
-13.92014214639509,8.047826630553939,-0.1300855858786833,-15.581797022498446,19.04722888482124,10.46527043139497
-19.24524771971768,17.74742102130802,5.554751148658309,-1.1814942022553698,9.949907250359828,5.966891914598606
-10.71180183494085,7.1974353217704365,10.3723679082545,-7.071473600620309,10.030046828565832,11.582473830601206
-27.562355874673024,7.234534186050616,10.61263912235535,-9.098515900720468,7.793332869844729,10.739282368277985
-17.671208226793084,0.2840504098725167,12.839989742770246,-3.773446036123248,10.673247546618224,12.818961965573259
-21.20887770158788,5.024056899517503,18.826861142989223,-7.990009558820892,11.066621692279645,15.18040839505256
-24.114667114402536,13.744378586405698,11.371156180847844,-22.45937703737559,10.142914568606118,20.673784479391482
-4.8847884548097245,7.422797106206839,7.621295962725542,-1.8602883774323185,16.485865753567122,1.2983848257317976
-7.258432363974142,14.056375389573738,-3.789669317955216,-2.351894549744512,21.755727235688937,9.00617277764469
-15.763524318060211,5.4794065275172485,10.775225003659044,-7.099165449379041,9.208441702888038,3.7335941471696548
-26.38551870247034,20.821658210308687,6.823784413985299,3.574504322434576,9.21433753033045,5.034446161231672
-16.69933295094107,6.389032412301195,16.73416981928318,-26.31782051557237,10.849915071466423,8.512627220396787
-48.08448683640904,15.719298052185662,2.803673563241899,-3.1320066041283736,3.93962160719098,12.10078003723762
-36.92558629340667,5.1421479221640665,2.1951791886042087,-12.628302665314928,16.568934528580844,2.9313205377796487
-28.293095060531865,8.4737812304812,7.657025436333129,1.503184565005744,15.59216716611471,14.913928849741684
-38.536730707584056,20.41880526802885,7.746796483199781,-5.546544751800429,16.105896352032484,7.0225716222168195
-45.50969821073187,4.395532691203618,3.5854923828240444,-5.24263936908951,13.121329021776218,9.858703880047733
-45.69837263680442,9.056026765593865,5.399239301447765,-2.469885828073949,11.925234318753784,3.7602580080050565
-21.98346242375837,3.957022236871472,15.552530700032488,-5.894700036191056,14.797525164688496,29.393405463973146
-16.412499201450366,9.518933326630206,3.3037944460723634,0.4308398354441906,19.075743945067742,6.831591050524892
-0.3356858737289628,4.593904088405056,3.9360563501763286,-0.0625740949069992,21.26579423305929,6.0587075446701215
-20.25233544410901,15.425275223471388,3.7164912913757897,-14.419013700516087,15.510294419166993,6.473426560451729
-28.611800641716705,5.259358614524313,15.270006571899245,-2.772466417555001,10.65990701576392,12.777262136364772
-27.17209749408346,8.64528938061855,11.585301035447142,-6.765628095284364,6.734404449536589,24.66689886615447
-57.88853537693495,9.46186736110765,22.565152233933667,0.5505976037465223,11.150144471152574,7.281804418262174
-15.95237635174158,8.902386989625748,6.583131245272061,-19.430822619445845,10.543278203297792,20.401433754225664
-14.289416396456703,17.721018109273857,1.286907745772797,-11.147133927859883,12.354785769203431,11.34752603190207
-21.209317157928385,7.7625189313886995,5.604693371359621,4.735375502477425,3.054432095305941,11.03012449396569
-24.257526037088248,15.175481802811174,10.436474241468058,-2.963731016805794,6.648410167262881,8.764077556986804
-31.80686041756991,11.550712951941732,-0.2312545238068135,-12.383188860276215,5.149241347609216,16.78517701881964
-11.948594615649824,9.102401504175216,8.629311216219026,-5.566238586908132,12.93758296481614,14.744929951606153
-38.93449503573484,7.810121409913242,8.047949958443855,-1.864837625462084,6.6889137447210985,11.738268041363565
-26.438606746623872,4.002570563277467,12.764704400340808,-9.268045164075154,5.662044084819662,15.78587775430163
-13.538351967027369,13.45747010686948,4.552154893640333,-0.2415558102441535,7.362900660489977,10.835377557836747
-15.407934986186053,20.989051307946543,6.884053298772562,2.8444973763351524,14.276893760497984,11.912921093951308
-36.35507338588404,3.573275605990529,18.732641800297166,-5.806751474491161,14.245450940779923,25.200996637693187
-79.50141719316431,9.720777830588188,14.092982898550911,-3.363174485005465,10.866046997963778,23.41433887972606
-21.43730833480113,12.304661764711913,4.775770655165781,-1.3655224211256844,9.904132341740809,12.562150604177585
-50.71888380385524,-2.386896605031088,2.463132239711307,-7.134537632743662,10.32557233293927,4.571524785141428
-13.188779073193652,5.215833714703529,7.392470882164727,-13.787629067038804,8.483488326676758,8.960941755806292
-66.64151782046216,10.32680898607897,17.0818326922564,-7.352049295521571,6.741603915745031,12.895585771346848
-68.07308176724794,5.439631104604548,22.207308164700045,-5.652907523586255,7.821515950550031,11.370493657354185
-16.688794561961586,13.094575599345983,6.301071587371551,-7.9921608870734,16.018342352251608,7.147292145367714
-47.74719092458406,16.537665091411316,16.17019807723196,-12.730332444060418,10.32062682132456,8.61850814926316
-16.406186859771456,4.971908634597211,5.614333786137305,-13.837762571645776,8.066863830989321,13.840693626293312
-25.926354988231324,15.086572940061156,0.3237914450273043,2.122713331362981,12.981418385262437,13.256784716478023
-32.614104128020784,4.860494068595799,8.366072870738197,1.2957080702907868,20.93112715378774,9.826592174156813
-41.23210342226639,4.253199247627768,5.155542233506212,-14.942902101770736,13.257803588919629,5.146621958434688
-24.52364737685305,6.059296532521962,10.050222378937017,-0.952054648632434,3.078950587971864,10.813240715125826
-33.75110652090138,2.820082504278401,12.00290779287771,-5.516819173534434,10.4331019102076,8.089246343219152
-2.8488316242949194,6.44204763939366,3.9881425168874673,-7.134490241505184,14.951005878204516,3.0065091546993132
-10.657103508985715,10.52505881969549,5.516892056521865,-15.689625189951462,14.953125416399129,2.758677080801469
-17.24024390820494,16.201516016651006,16.346581265227126,3.479855918650301,17.70629954112863,6.769950892136871
-19.721061746106862,14.323069371292572,10.54376277758698,-19.15508099452352,20.81673003598869,8.633443974324905
-17.038785065206888,6.012095997519903,0.8081399608550792,-5.379424551898612,6.065844289810908,11.179128937222954
-22.542378851623887,6.7431957369078255,-5.646732604616169,-5.437456725620329,16.960140516738335,8.534501416157557
-13.798077404018294,11.646986276372864,6.441762094133953,0.6380110552699119,12.049382346230086,3.6848436052449793
-36.04435868964895,11.514599471533929,4.554859706376914,3.5955796636531474,8.762621242920034,5.880220415732529
-32.40629712562946,1.0610018310007865,12.602505825696614,-10.03564072721448,19.43356608752174,22.589701895229968
-19.98536606142757,21.888479556972907,9.004838098594302,-4.391269099334156,17.52395877345093,6.208395403790707
-5.02929412247396,8.010243678555767,8.137831764711983,-2.6803572253153893,15.12595708114022,13.730923280193723
-39.38549928270443,1.915435726938809,-0.5304587048897833,-1.1790113485500828,4.773947961341049,6.516641953674181
-19.03328244194871,10.536436776751335,1.8088032404146428,-6.445312181876528,25.436331819671423,11.761839597873617
-33.73422998664691,3.650451371012793,1.6425445346015473,3.1963908728117767,8.152215665589775,17.976842119391048
-21.911602774905504,11.910372079079949,2.344095392379994,-8.537678589524338,8.25268538931681,7.185792797786967
-63.98298391672075,11.112090657906638,3.472712808981033,-9.55122813261054,8.58905489555552,7.764215311817475
-49.52055754368341,0.2558628767518183,4.993646578315849,-12.335651745245478,8.39396889772461,4.97906316799126
-18.64843862331018,3.3179803542900745,2.535213430719617,-5.1435456412367015,12.461681256767292,9.964115115153241
-39.18916253758199,-1.3463020320176913,3.045840903015818,-18.811676620738968,4.1153185813353605,6.710782364629362
-51.02649348828682,10.55352900753756,8.036372072526113,1.0750077678205892,15.086301050212375,15.871201044096871
-33.591630744961456,4.387610867258474,-8.218766285994802,-12.345549725778564,13.685672091346522,17.755713192956545
-31.290645248017768,1.5450620439101814,3.2325973317997816,-11.528830380239738,23.269107313496875,8.860452828511782
-26.526507705633968,4.359630996346839,10.793196846381347,-2.0782018524130024,12.465055920427863,4.740219983505091
-32.88042490237981,4.075979077165421,4.521202964059667,-3.0250298663558848,15.63420720559404,6.6423017231419665
-51.369959647937215,10.333929485370104,4.167652844227273,-2.7297471703282774,8.796088588046114,11.586230708440382
-28.77162190045972,7.739933902206127,3.1353112864130974,-9.189821900140611,16.240348754061994,10.725884554544404
-16.759592969740638,3.654054951408104,1.4558196102521366,-0.790707283818713,13.457103989395367,12.144972309955904
-19.19398426175412,1.5318128425377138,6.755518729922477,-2.3759806396436045,9.8485660069986,10.136043865981184
-25.934949179861366,14.813542567890956,13.013584739072236,-8.517588288857018,15.13223972510007,16.732428949182506
-41.47166630621935,10.829106338113576,4.818804256052253,-1.0782819831343522,4.446617302200777,10.524985739957923
-23.9102744811292,12.493177877802676,7.914546433404429,-10.346001225539158,10.777996384368578,9.856911078191011
-18.801145837608004,7.66406122791802,20.748916135983308,-10.98026966967719,15.028407148763804,11.439540769939757
-29.2785227601724,3.490404223796911,10.448366104921243,4.781561652751432,15.986083746869197,6.816323424405535
-18.86676208190154,7.259472534925432,9.217513872740096,-2.6861574297559505,10.465444202505378,4.330528301779212
-29.00138504610127,5.193488829126739,14.020080038860357,-6.558398587283252,16.238235076306175,10.865001345256958
-82.75359822786783,23.107687061592493,6.447587144764027,-5.400410901694289,6.894723358765931,5.465985686804286
-23.24725013352801,6.474956137864371,10.24815542562413,-4.332760297381945,2.16160631590574,5.32276173160776
-31.30047772423432,8.593242590776207,7.996062955623643,-15.954363579547303,13.995603749180315,9.282510971634018
-26.25364466743796,4.138092037560266,1.4152593975222874,-1.6888747471445829,8.153021521361982,5.346128623562239
-19.465474221115965,2.2646153913901044,13.210159506867123,-7.675864059775318,21.69426703323448,6.037810273138729
-18.389878618243173,5.083817532037836,2.832401081193164,-10.087657830893846,20.3850652492034,12.149589136207975
-33.82861296751294,13.619766659955342,1.3679167194619066,-12.178933426953122,21.10971592921813,3.950992274437351
-21.33264512893785,13.656762245279898,4.87312061711518,-1.2507923852886025,8.300965542733113,11.36638637475852
-11.117444774404069,11.483148395040148,11.739466101176363,-6.434914570687817,4.577200980556765,12.0197813943517
-27.180671967631184,12.652234228459452,11.55115970119569,-8.938786317981416,17.046119387544145,45.8669192875218
-56.88842783640551,25.62709448843754,0.3236654763014024,7.724931876645346,7.45090152602625,33.2098495067752
-16.0395805341592,4.253563810676806,4.205021386932005,3.3632813140656124,20.02143119521417,6.895415192361332
-17.605126086858952,3.712824817848807,5.218753516956292,-1.3087685011152397,6.385410999296609,12.053552477720826
-0.8965492388209899,5.569309167154465,8.132951059473008,-1.3149736744107006,6.58924719407946,16.09252490072565
-21.231301950125776,0.7005129505492929,5.205889197317092,-5.832195792664789,11.459428324535548,7.274741975003461
-22.46446912419169,7.662272573237663,12.2638634887054,-14.775837978590486,4.398876503569358,10.730684758675594
-16.801259350634414,6.230521589790197,-1.9361131822678013,-13.940589033806948,13.803489750579876,7.314975368164331
-42.78327190503245,1.6906322578121982,7.29062888005952,1.5717126333632454,2.8802549272944225,9.653581874691586
-39.48209948530535,7.376872055148481,5.154586182652544,-13.990085393765304,9.08167603544317,17.61129199772276
-27.87653886849276,13.064277666787,2.465642691454857,-10.50620067946852,8.159789124414502,14.469851287970432
-23.12428386232101,23.312903513640304,3.211763735591044,-2.758128005165278,13.781232670977548,6.213421752710573
-23.07693886505512,10.617151094690108,1.1540421362786994,3.7586053028822137,7.455126993907621,6.474334635381681
-27.052312335866628,10.352735048976523,19.52033031388414,-4.42428938588113,11.307859071380877,5.667503685177509
-15.644419955595414,10.541867464838584,6.590437640543646,-2.3050382795396294,13.232920158895276,27.52550196660117
-9.311487704840223,2.450711162728157,2.610288830650253,0.487581595225631,9.719263842046932,7.4379615905783725
-17.878130740691034,1.173776440450569,7.935952440010868,-4.829549934115501,10.78559763204787,19.3970235336784
-22.158369495025475,24.617395117443703,11.23622083941875,-7.952997609735277,11.956021477469502,7.94635118255431
-25.216151237405388,27.48726105137927,2.270102259611817,-12.908508718087266,7.287014500910423,15.697646371859422
-31.13493610532088,10.779494768941124,8.557051042300184,4.4845472843004,16.78304066746372,11.813253328525626
-34.52601539612526,1.9151850206961392,4.943730060600158,-30.373389236530087,12.19413929591677,8.497659312223885
-21.811223501769604,2.7336382842483378,10.29023840577003,-13.617423724858249,9.195201281306614,6.512367272692099
-36.87124187945494,10.992497523655716,4.989758141355686,-12.921441867845076,20.456576579650555,7.119376784850235
-30.189051122228825,8.711949153012128,6.831323065182687,-9.278473212977255,11.422501212980634,10.211120405803655
-25.251209372215246,2.04141980170808,6.047456243663819,-1.9317036883123309,11.33761389630986,7.682678802458076
-37.23147544310371,3.5278256635730774,19.75111779034542,4.381307560709071,4.10148821409353,10.491088315725415
-15.461729837561997,-0.7342222285798541,6.078044871316925,6.562129779733247,10.417576825337209,4.899363399826822
-29.463920923090893,0.0790386328183567,2.1743445010403506,4.141101484503337,10.289202355339196,14.823476222841602
-7.909862161028735,5.998341775953217,5.113816835198556,-8.931554542575473,4.396190515162971,12.269841689036456
-5.924810853967312,9.636248880604168,5.199503101327203,-13.239684784464728,13.789212263756026,21.996561638978207
-47.89147134008678,8.356082667020829,7.987448213324717,-14.745299564382591,13.665780635274936,5.094668858360496
-21.84419235867172,5.3743135692169215,15.147781110699391,-14.235666853388024,10.872048377171971,14.3487911566315
-26.86313314713247,0.7462403041700121,1.866496361255813,-20.441570171415627,13.759451377244783,14.615961550099925
-49.77773888556921,5.8115611547671815,1.1286829951775732,-2.013224362098998,7.457632086454479,13.585291162116192
-35.280443020953534,24.382415044597952,11.732053972318148,-17.813138789872518,6.798070864492916,10.615450867412697
-4.115571944368262,12.34928397714885,10.512123461742974,-6.139897767299201,7.118259221626569,2.8488815534234937
-5.0233850543234055,4.27542804580871,12.174472228527414,-16.502787982486478,12.699334752388816,4.29457977081719
-31.76327470489602,8.120396971349177,6.317060736699185,-35.03876969294876,1.6578209169027254,24.075895603522234
-29.31580478912769,-0.978840698678192,9.554714745010562,-22.386036980969628,28.81149003291429,14.041005141181301
-26.40344644652017,-1.198418017670441,14.703905339530207,-1.425719537938796,8.383268175662451,17.273159333486962
-29.1591143313085,1.5737559339620908,7.910522626741548,2.163867119238545,20.021577804107253,16.464556371496315
-24.46439953809105,0.9737766780784038,6.910401452725988,-2.679736896230548,6.646646017644934,6.349237793180764
-40.09339997760121,6.1632873793538,11.434730308967334,-19.349009370846236,15.249838898641787,16.779131983662765
-22.495312256611907,14.75039011464344,7.753630082761413,-6.718794526981172,10.144261958420673,14.922454037506844
-12.360211259821243,20.14363955790692,6.960529919645097,-22.24753494155337,12.299169168189678,11.363411204751372
-21.86183845100871,8.944066094349491,18.623218456501213,-14.009830331066262,13.118947430184424,17.311950414214447
-13.849707625149572,11.226054919415862,16.820457158084793,-5.433056387908108,10.6879896969592,13.73684678676665
-21.98174062179665,10.969798479627686,1.684105348103592,-3.517734194409731,17.19441658348747,8.513887246272384
-11.057852761233905,10.689642350136989,8.794601679010054,-4.876634341383779,7.358756817439793,15.152921121456952
-50.4589211534572,-0.2149897277839452,3.5149970779491824,-9.160549549676093,8.03247682311729,4.710181608532386
-10.199674721703571,12.34275100909625,8.191559242346461,-8.455912768842783,1.587223077471515,21.785199752651707
-29.96489699701492,10.384613946607786,0.4923142533605866,-15.30805036059041,11.301626652088975,13.075447329223131
-40.74421539115747,11.755711192717303,8.62040624682086,-15.035919504056777,23.29687768456315,11.33585892546559
-71.87936392507797,3.3006882808380333,8.096934877846586,-5.359132055972218,9.70487615496528,2.965098112725803
-26.60103074965213,8.554033977549944,1.320575164233547,6.090449664709485,21.968407429168764,29.580711955862725
-39.117789376833926,1.4094718922386589,4.504156389531266,0.9550229209907242,5.328898526501962,16.184094628375508
0.1233631002995401,14.256689437703582,19.248602570671927,-8.200404081419363,19.30100192523466,6.951914025006987
-14.32735436985534,2.508649048368061,5.504475952090001,-0.4491306792510667,18.59191309820958,6.662940029551976
-28.672801526837336,14.481953768786756,14.02836737869842,-13.158286528607038,9.66472874340673,10.686055834946968
-52.70624548486565,8.279865977191738,7.431423003877562,-0.9243350646399556,3.3712675770922824,12.83065701408982
-29.3611536760636,6.827744957310504,11.14997104179822,-20.17874047805905,7.292836531031921,5.448195851503246
-9.8005778615346,3.4571447281442995,5.196587811884605,-0.5606558145712155,20.08430582749888,8.58970159321575
-18.100658224151097,9.300925258671972,16.036547324082022,-6.15627157252607,8.517400420703181,8.075769826279876
-46.74800453148677,7.685643381007576,5.173396126515563,-17.09149804811807,11.223680482045795,11.094375503355366
-52.63801296104772,2.266571479448308,7.560759689873578,5.82554755422929,9.60631098018294,6.604780819815841
-39.52988922042914,13.319354391451755,3.3254672114772585,-3.76589469146948,9.358963996946148,11.737209990266006
-45.73617465661614,0.7893767264101539,-0.4244838341869485,-1.992190120576928,13.442355962755263,22.61079317810498
-17.29023632697595,6.9490730276718455,21.160123528175006,-0.1179683631146539,13.679045383970232,5.60212786053633
-60.01720947573967,6.176601753493891,7.809142879492649,0.1468385316989207,4.7630657356528605,7.014364266083402
-24.4041232725807,3.270159923269264,7.892213245172606,-10.590303214381558,8.992454161326432,12.261495883755142
-28.55318880830624,10.96851977390423,9.080676479575455,-23.311890224040788,12.86341550321574,10.095735345337065
-44.19007944428088,1.243166219305112,4.399205977738811,2.1054846594076864,6.019043312815972,10.916955439750431
-45.236799644443856,14.973738101458308,13.3633944226787,-3.7980210502391736,14.117344655625274,4.9806219141208325
-23.36742106146164,1.800953793542242,17.19783032747333,9.306956583255252,15.057102975625488,4.897438871402654
-10.95699810091558,4.661967909125712,3.3304802723722484,8.907435715608965,5.835951295660777,10.272140937017564
-20.494204750752463,1.589113279200575,5.493573124882145,-15.510493354798124,16.606163143975344,6.935026386956936
-29.722951185029583,4.385922497293299,2.82836391228376,-0.9397289721231724,8.769310487410618,8.018849704242118
-43.79854100610946,6.637331865543996,4.164332941583705,-7.159703469317663,21.206130860052976,16.989195187939565
-42.94509094894769,1.0645501400668569,4.02724914004164,-7.455536681775963,18.98879000283884,10.344362755838533
-10.399875242000835,11.901554315815408,1.94838452365656,5.2128246420679005,12.2367691744657,12.702322987605175
-22.277707451005043,1.029458554112083,5.448049910435957,-2.0686703434563505,12.396598838108218,4.741757747889751
-28.908835635845566,23.5976565797458,12.736792382779008,-10.383304720703888,8.928719299339413,12.536513580939708
-43.2842978439196,5.62612934897922,9.751462067087523,-0.067247003913899,8.062305775341297,19.326892929755374
-17.98422464661281,11.230704106832196,2.113890917308688,4.597686627529651,7.955720834455054,24.236795072052946
-3.818132181184282,8.68599409317266,8.684860261946625,-0.8901711457933004,18.08012251461893,9.389804688995685
-55.78154286652605,5.3786274842290975,3.824872440201674,-6.793726466693974,5.950662038327172,11.043975760133737
-32.5124136934191,10.067894668502236,8.250297912015325,-10.637961574300007,3.2403402218057296,15.20030566710735
-25.783132744278323,6.259263391539175,10.079591428897448,-5.998239722539431,16.263185915480374,8.229425709764442
-39.657650446962215,6.482127913197383,12.48515955807618,3.730061237314148,14.125262905322533,7.45012580123693
-15.593739916238611,7.303636670367246,3.9350377979841378,-20.56746566248007,7.307200838948155,14.011386999693148
-51.09164074836853,7.203506245813824,2.561360629912496,-3.6066133896951302,15.15029041003237,7.48942199799151
-27.49093099995864,-1.850225236162696,2.553702430001935,3.2219353461411955,14.902096956281904,4.597843315738075
-13.74336722607313,8.488992203493304,8.544012921430284,-5.937734904532533,3.52765164938062,6.366123879723364
-29.2901007925113,10.268464025835012,1.3854821913849422,-9.18135336617619,14.122901442954488,15.019049771840397
-19.236262101068387,8.660492877355988,13.637327391255075,-5.717057683220686,40.1070663393964,6.909527214386614
-51.30421059630727,17.29711872142395,10.051680322591784,-4.934679234989089,2.6041309354019813,5.050533256651494
